,observer_cond,demonstrator_cond,teacher_id,trialnum,grid,tf,response,confidence,video_plays,correct,correct_confidence,incorrect_confidence,learner_id
272,do,show,DD0s3t9T,0,NSW,W,W,100,1,True,100.0,,DrbWZkpVoprVdMK
273,do,show,DD0s3t9T,1,WSN,W,S,100,1,False,,100.0,DrbWZkpVoprVdMK
274,do,show,DD0s3t9T,10,SNS,W,W,100,1,True,100.0,,DrbWZkpVoprVdMK
275,do,show,DD0s3t9T,11,SWN,W,S,100,1,False,,100.0,DrbWZkpVoprVdMK
276,do,show,DD0s3t9T,12,NSW,S,S,100,1,True,100.0,,DrbWZkpVoprVdMK
277,do,show,DD0s3t9T,13,SNW,W,W,100,1,True,100.0,,DrbWZkpVoprVdMK
278,do,show,DD0s3t9T,14,WSN,S,S,100,1,True,100.0,,DrbWZkpVoprVdMK
279,do,show,DD0s3t9T,15,WNS,S,S,100,1,True,100.0,,DrbWZkpVoprVdMK
280,do,show,DD0s3t9T,2,WNW,S,W,100,1,False,,100.0,DrbWZkpVoprVdMK
281,do,show,DD0s3t9T,3,SWN,S,S,100,1,True,100.0,,DrbWZkpVoprVdMK
282,do,show,DD0s3t9T,4,WNW,W,S,100,2,False,,100.0,DrbWZkpVoprVdMK
283,do,show,DD0s3t9T,5,NWS,W,W,100,1,True,100.0,,DrbWZkpVoprVdMK
284,do,show,DD0s3t9T,6,NWS,S,W,100,1,False,,100.0,DrbWZkpVoprVdMK
285,do,show,DD0s3t9T,7,WNS,W,W,100,1,True,100.0,,DrbWZkpVoprVdMK
286,do,show,DD0s3t9T,8,SNS,S,W,100,1,False,,100.0,DrbWZkpVoprVdMK
287,do,show,DD0s3t9T,9,SNW,S,S,100,1,True,100.0,,DrbWZkpVoprVdMK
288,show,show,DD0s3t9T,0,NSW,W,S,66,1,False,,66.0,qXBaIEanQduhyGK
289,show,show,DD0s3t9T,1,WSN,W,S,40,1,False,,40.0,qXBaIEanQduhyGK
290,show,show,DD0s3t9T,10,SNS,W,W,72,1,True,72.0,,qXBaIEanQduhyGK
291,show,show,DD0s3t9T,11,SWN,W,S,82,1,False,,82.0,qXBaIEanQduhyGK
292,show,show,DD0s3t9T,12,NSW,S,S,88,1,True,88.0,,qXBaIEanQduhyGK
293,show,show,DD0s3t9T,13,SNW,W,W,70,1,True,70.0,,qXBaIEanQduhyGK
294,show,show,DD0s3t9T,14,WSN,S,S,98,1,True,98.0,,qXBaIEanQduhyGK
295,show,show,DD0s3t9T,15,WNS,S,S,92,1,True,92.0,,qXBaIEanQduhyGK
296,show,show,DD0s3t9T,2,WNW,S,W,34,1,False,,34.0,qXBaIEanQduhyGK
297,show,show,DD0s3t9T,3,SWN,S,S,99,1,True,99.0,,qXBaIEanQduhyGK
298,show,show,DD0s3t9T,4,WNW,W,S,59,1,False,,59.0,qXBaIEanQduhyGK
299,show,show,DD0s3t9T,5,NWS,W,W,65,1,True,65.0,,qXBaIEanQduhyGK
300,show,show,DD0s3t9T,6,NWS,S,W,77,1,False,,77.0,qXBaIEanQduhyGK
301,show,show,DD0s3t9T,7,WNS,W,W,65,1,True,65.0,,qXBaIEanQduhyGK
302,show,show,DD0s3t9T,8,SNS,S,W,75,1,False,,75.0,qXBaIEanQduhyGK
303,show,show,DD0s3t9T,9,SNW,S,S,97,1,True,97.0,,qXBaIEanQduhyGK
304,do,show,DD0s3t9T,0,NSW,W,W,19,1,True,19.0,,jOsSiCZCUjEMRyq
305,do,show,DD0s3t9T,1,WSN,W,S,26,1,False,,26.0,jOsSiCZCUjEMRyq
306,do,show,DD0s3t9T,10,SNS,W,W,15,1,True,15.0,,jOsSiCZCUjEMRyq
307,do,show,DD0s3t9T,11,SWN,W,S,11,1,False,,11.0,jOsSiCZCUjEMRyq
308,do,show,DD0s3t9T,12,NSW,S,S,13,1,True,13.0,,jOsSiCZCUjEMRyq
309,do,show,DD0s3t9T,13,SNW,W,W,17,1,True,17.0,,jOsSiCZCUjEMRyq
310,do,show,DD0s3t9T,14,WSN,S,W,14,1,False,,14.0,jOsSiCZCUjEMRyq
311,do,show,DD0s3t9T,15,WNS,S,S,17,1,True,17.0,,jOsSiCZCUjEMRyq
312,do,show,DD0s3t9T,2,WNW,S,W,19,1,False,,19.0,jOsSiCZCUjEMRyq
313,do,show,DD0s3t9T,3,SWN,S,S,16,1,True,16.0,,jOsSiCZCUjEMRyq
314,do,show,DD0s3t9T,4,WNW,W,S,14,1,False,,14.0,jOsSiCZCUjEMRyq
315,do,show,DD0s3t9T,5,NWS,W,W,16,1,True,16.0,,jOsSiCZCUjEMRyq
316,do,show,DD0s3t9T,6,NWS,S,W,14,1,False,,14.0,jOsSiCZCUjEMRyq
317,do,show,DD0s3t9T,7,WNS,W,W,15,1,True,15.0,,jOsSiCZCUjEMRyq
318,do,show,DD0s3t9T,8,SNS,S,W,14,1,False,,14.0,jOsSiCZCUjEMRyq
319,do,show,DD0s3t9T,9,SNW,S,W,15,1,False,,15.0,jOsSiCZCUjEMRyq
320,do,do,ZkKETi5Y,0,NSW,W,W,3,1,True,3.0,,XqwAJuCaAELLnNr
321,do,do,ZkKETi5Y,1,WSN,W,S,0,1,False,,0.0,XqwAJuCaAELLnNr
322,do,do,ZkKETi5Y,10,SNS,W,W,75,2,True,75.0,,XqwAJuCaAELLnNr
323,do,do,ZkKETi5Y,11,SWN,W,S,71,1,False,,71.0,XqwAJuCaAELLnNr
324,do,do,ZkKETi5Y,12,NSW,S,S,68,2,True,68.0,,XqwAJuCaAELLnNr
325,do,do,ZkKETi5Y,13,SNW,W,W,6,7,True,6.0,,XqwAJuCaAELLnNr
326,do,do,ZkKETi5Y,14,WSN,S,S,69,1,True,69.0,,XqwAJuCaAELLnNr
327,do,do,ZkKETi5Y,15,WNS,S,S,76,3,True,76.0,,XqwAJuCaAELLnNr
328,do,do,ZkKETi5Y,2,WNW,S,W,50,1,False,,50.0,XqwAJuCaAELLnNr
329,do,do,ZkKETi5Y,3,SWN,S,S,0,1,True,0.0,,XqwAJuCaAELLnNr
330,do,do,ZkKETi5Y,4,WNW,W,S,72,1,False,,72.0,XqwAJuCaAELLnNr
331,do,do,ZkKETi5Y,5,NWS,W,W,50,3,True,50.0,,XqwAJuCaAELLnNr
332,do,do,ZkKETi5Y,6,NWS,S,W,45,6,False,,45.0,XqwAJuCaAELLnNr
333,do,do,ZkKETi5Y,7,WNS,W,W,10,1,True,10.0,,XqwAJuCaAELLnNr
334,do,do,ZkKETi5Y,8,SNS,S,W,8,1,False,,8.0,XqwAJuCaAELLnNr
335,do,do,ZkKETi5Y,9,SNW,S,S,55,1,True,55.0,,XqwAJuCaAELLnNr
336,show,do,ZkKETi5Y,0,NSW,W,W,95,1,True,95.0,,ncaJyfdNZfRXjOk
337,show,do,ZkKETi5Y,1,WSN,W,S,78,1,False,,78.0,ncaJyfdNZfRXjOk
338,show,do,ZkKETi5Y,10,SNS,W,W,57,1,True,57.0,,ncaJyfdNZfRXjOk
339,show,do,ZkKETi5Y,11,SWN,W,S,70,2,False,,70.0,ncaJyfdNZfRXjOk
340,show,do,ZkKETi5Y,12,NSW,S,S,86,1,True,86.0,,ncaJyfdNZfRXjOk
341,show,do,ZkKETi5Y,13,SNW,W,W,62,1,True,62.0,,ncaJyfdNZfRXjOk
342,show,do,ZkKETi5Y,14,WSN,S,S,84,1,True,84.0,,ncaJyfdNZfRXjOk
343,show,do,ZkKETi5Y,15,WNS,S,S,81,2,True,81.0,,ncaJyfdNZfRXjOk
344,show,do,ZkKETi5Y,2,WNW,S,W,39,1,False,,39.0,ncaJyfdNZfRXjOk
345,show,do,ZkKETi5Y,3,SWN,S,S,67,1,True,67.0,,ncaJyfdNZfRXjOk
346,show,do,ZkKETi5Y,4,WNW,W,S,63,1,False,,63.0,ncaJyfdNZfRXjOk
347,show,do,ZkKETi5Y,5,NWS,W,W,73,1,True,73.0,,ncaJyfdNZfRXjOk
348,show,do,ZkKETi5Y,6,NWS,S,W,60,1,False,,60.0,ncaJyfdNZfRXjOk
349,show,do,ZkKETi5Y,7,WNS,W,W,56,1,True,56.0,,ncaJyfdNZfRXjOk
350,show,do,ZkKETi5Y,8,SNS,S,W,45,1,False,,45.0,ncaJyfdNZfRXjOk
351,show,do,ZkKETi5Y,9,SNW,S,S,65,1,True,65.0,,ncaJyfdNZfRXjOk
352,show,do,ZkKETi5Y,0,NSW,W,W,57,2,True,57.0,,BRKTkaWgLLhIjxQ
353,show,do,ZkKETi5Y,1,WSN,W,S,58,2,False,,58.0,BRKTkaWgLLhIjxQ
354,show,do,ZkKETi5Y,10,SNS,W,W,44,2,True,44.0,,BRKTkaWgLLhIjxQ
355,show,do,ZkKETi5Y,11,SWN,W,W,47,3,True,47.0,,BRKTkaWgLLhIjxQ
356,show,do,ZkKETi5Y,12,NSW,S,S,44,1,True,44.0,,BRKTkaWgLLhIjxQ
357,show,do,ZkKETi5Y,13,SNW,W,W,41,2,True,41.0,,BRKTkaWgLLhIjxQ
358,show,do,ZkKETi5Y,14,WSN,S,S,81,1,True,81.0,,BRKTkaWgLLhIjxQ
359,show,do,ZkKETi5Y,15,WNS,S,S,60,1,True,60.0,,BRKTkaWgLLhIjxQ
360,show,do,ZkKETi5Y,2,WNW,S,W,54,2,False,,54.0,BRKTkaWgLLhIjxQ
361,show,do,ZkKETi5Y,3,SWN,S,S,53,2,True,53.0,,BRKTkaWgLLhIjxQ
362,show,do,ZkKETi5Y,4,WNW,W,S,56,2,False,,56.0,BRKTkaWgLLhIjxQ
363,show,do,ZkKETi5Y,5,NWS,W,W,44,3,True,44.0,,BRKTkaWgLLhIjxQ
364,show,do,ZkKETi5Y,6,NWS,S,W,28,3,False,,28.0,BRKTkaWgLLhIjxQ
365,show,do,ZkKETi5Y,7,WNS,W,W,55,2,True,55.0,,BRKTkaWgLLhIjxQ
366,show,do,ZkKETi5Y,8,SNS,S,W,54,1,False,,54.0,BRKTkaWgLLhIjxQ
367,show,do,ZkKETi5Y,9,SNW,S,S,53,1,True,53.0,,BRKTkaWgLLhIjxQ
368,do,do,ZkKETi5Y,0,NSW,W,W,98,1,True,98.0,,CNAWRTBRpNUegjh
369,do,do,ZkKETi5Y,1,WSN,W,S,86,1,False,,86.0,CNAWRTBRpNUegjh
370,do,do,ZkKETi5Y,10,SNS,W,W,77,1,True,77.0,,CNAWRTBRpNUegjh
371,do,do,ZkKETi5Y,11,SWN,W,S,86,1,False,,86.0,CNAWRTBRpNUegjh
372,do,do,ZkKETi5Y,12,NSW,S,S,79,1,True,79.0,,CNAWRTBRpNUegjh
373,do,do,ZkKETi5Y,13,SNW,W,W,90,1,True,90.0,,CNAWRTBRpNUegjh
374,do,do,ZkKETi5Y,14,WSN,S,S,83,1,True,83.0,,CNAWRTBRpNUegjh
375,do,do,ZkKETi5Y,15,WNS,S,S,77,1,True,77.0,,CNAWRTBRpNUegjh
376,do,do,ZkKETi5Y,2,WNW,S,W,18,1,False,,18.0,CNAWRTBRpNUegjh
377,do,do,ZkKETi5Y,3,SWN,S,S,78,1,True,78.0,,CNAWRTBRpNUegjh
378,do,do,ZkKETi5Y,4,WNW,W,S,78,1,False,,78.0,CNAWRTBRpNUegjh
379,do,do,ZkKETi5Y,5,NWS,W,W,84,1,True,84.0,,CNAWRTBRpNUegjh
380,do,do,ZkKETi5Y,6,NWS,S,W,86,3,False,,86.0,CNAWRTBRpNUegjh
381,do,do,ZkKETi5Y,9,SNW,S,S,75,1,True,75.0,,CNAWRTBRpNUegjh
382,do,show,hcX8RpyI,0,NWS,W,W,97,1,True,97.0,,XRaYUtbzGsUayJY
383,do,show,hcX8RpyI,1,SWN,S,S,40,1,True,40.0,,XRaYUtbzGsUayJY
384,do,show,hcX8RpyI,10,WNS,W,W,60,1,True,60.0,,XRaYUtbzGsUayJY
385,do,show,hcX8RpyI,11,NSW,S,S,56,1,True,56.0,,XRaYUtbzGsUayJY
386,do,show,hcX8RpyI,12,WNW,W,W,58,1,True,58.0,,XRaYUtbzGsUayJY
387,do,show,hcX8RpyI,13,WNS,S,S,58,1,True,58.0,,XRaYUtbzGsUayJY
388,do,show,hcX8RpyI,14,WSN,W,W,58,1,True,58.0,,XRaYUtbzGsUayJY
389,do,show,hcX8RpyI,15,WSN,S,S,58,1,True,58.0,,XRaYUtbzGsUayJY
390,do,show,hcX8RpyI,2,SNW,W,W,62,1,True,62.0,,XRaYUtbzGsUayJY
391,do,show,hcX8RpyI,3,NWS,S,W,72,1,False,,72.0,XRaYUtbzGsUayJY
392,do,show,hcX8RpyI,4,SNS,W,W,61,1,True,61.0,,XRaYUtbzGsUayJY
393,do,show,hcX8RpyI,5,SNS,S,W,59,1,False,,59.0,XRaYUtbzGsUayJY
394,do,show,hcX8RpyI,6,NSW,W,W,62,1,True,62.0,,XRaYUtbzGsUayJY
395,do,show,hcX8RpyI,7,SWN,W,W,55,1,True,55.0,,XRaYUtbzGsUayJY
396,do,show,hcX8RpyI,8,WNW,S,S,43,1,True,43.0,,XRaYUtbzGsUayJY
397,do,show,hcX8RpyI,9,SNW,S,S,59,1,True,59.0,,XRaYUtbzGsUayJY
398,show,show,hcX8RpyI,0,NWS,W,W,80,1,True,80.0,,LLtMtHVJdDHWUnE
399,show,show,hcX8RpyI,1,SWN,S,S,87,1,True,87.0,,LLtMtHVJdDHWUnE
400,show,show,hcX8RpyI,10,WNS,W,W,69,1,True,69.0,,LLtMtHVJdDHWUnE
401,show,show,hcX8RpyI,11,NSW,S,S,77,1,True,77.0,,LLtMtHVJdDHWUnE
402,show,show,hcX8RpyI,12,WNW,W,S,57,1,False,,57.0,LLtMtHVJdDHWUnE
403,show,show,hcX8RpyI,13,WNS,S,S,78,1,True,78.0,,LLtMtHVJdDHWUnE
404,show,show,hcX8RpyI,14,WSN,W,W,70,1,True,70.0,,LLtMtHVJdDHWUnE
405,show,show,hcX8RpyI,15,WSN,S,S,76,1,True,76.0,,LLtMtHVJdDHWUnE
406,show,show,hcX8RpyI,2,SNW,W,W,75,1,True,75.0,,LLtMtHVJdDHWUnE
407,show,show,hcX8RpyI,3,NWS,S,W,81,1,False,,81.0,LLtMtHVJdDHWUnE
408,show,show,hcX8RpyI,4,SNS,W,W,84,1,True,84.0,,LLtMtHVJdDHWUnE
409,show,show,hcX8RpyI,5,SNS,S,S,73,1,True,73.0,,LLtMtHVJdDHWUnE
410,show,show,hcX8RpyI,6,NSW,W,W,84,2,True,84.0,,LLtMtHVJdDHWUnE
411,show,show,hcX8RpyI,7,SWN,W,W,80,1,True,80.0,,LLtMtHVJdDHWUnE
412,show,show,hcX8RpyI,8,WNW,S,S,40,1,True,40.0,,LLtMtHVJdDHWUnE
413,show,show,hcX8RpyI,9,SNW,S,S,76,1,True,76.0,,LLtMtHVJdDHWUnE
414,show,show,hcX8RpyI,0,NWS,W,S,93,1,False,,93.0,eIYPtkUZatngnNm
415,show,show,hcX8RpyI,1,SWN,S,S,92,1,True,92.0,,eIYPtkUZatngnNm
416,show,show,hcX8RpyI,10,WNS,W,S,86,1,False,,86.0,eIYPtkUZatngnNm
417,show,show,hcX8RpyI,11,NSW,S,S,71,2,True,71.0,,eIYPtkUZatngnNm
418,show,show,hcX8RpyI,12,WNW,W,S,84,1,False,,84.0,eIYPtkUZatngnNm
419,show,show,hcX8RpyI,13,WNS,S,W,73,1,False,,73.0,eIYPtkUZatngnNm
420,show,show,hcX8RpyI,14,WSN,W,S,74,1,False,,74.0,eIYPtkUZatngnNm
421,show,show,hcX8RpyI,15,WSN,S,S,64,1,True,64.0,,eIYPtkUZatngnNm
422,show,show,hcX8RpyI,2,SNW,W,W,82,1,True,82.0,,eIYPtkUZatngnNm
423,show,show,hcX8RpyI,3,NWS,S,W,85,1,False,,85.0,eIYPtkUZatngnNm
424,show,show,hcX8RpyI,4,SNS,W,W,86,1,True,86.0,,eIYPtkUZatngnNm
425,show,show,hcX8RpyI,5,SNS,S,W,85,1,False,,85.0,eIYPtkUZatngnNm
426,show,show,hcX8RpyI,6,NSW,W,S,69,1,False,,69.0,eIYPtkUZatngnNm
427,show,show,hcX8RpyI,7,SWN,W,S,68,2,False,,68.0,eIYPtkUZatngnNm
428,show,show,hcX8RpyI,8,WNW,S,W,89,1,False,,89.0,eIYPtkUZatngnNm
429,show,show,hcX8RpyI,9,SNW,S,W,83,1,False,,83.0,eIYPtkUZatngnNm
430,do,show,hcX8RpyI,0,NWS,W,W,93,1,True,93.0,,AWdGfoOhUfbLnOd
431,do,show,hcX8RpyI,1,SWN,S,S,96,1,True,96.0,,AWdGfoOhUfbLnOd
432,do,show,hcX8RpyI,10,WNS,W,W,100,1,True,100.0,,AWdGfoOhUfbLnOd
433,do,show,hcX8RpyI,11,NSW,S,S,100,1,True,100.0,,AWdGfoOhUfbLnOd
434,do,show,hcX8RpyI,12,WNW,W,S,92,1,False,,92.0,AWdGfoOhUfbLnOd
435,do,show,hcX8RpyI,13,WNS,S,S,100,1,True,100.0,,AWdGfoOhUfbLnOd
436,do,show,hcX8RpyI,14,WSN,W,S,100,1,False,,100.0,AWdGfoOhUfbLnOd
437,do,show,hcX8RpyI,15,WSN,S,S,98,1,True,98.0,,AWdGfoOhUfbLnOd
438,do,show,hcX8RpyI,2,SNW,W,W,97,1,True,97.0,,AWdGfoOhUfbLnOd
439,do,show,hcX8RpyI,3,NWS,S,W,98,1,False,,98.0,AWdGfoOhUfbLnOd
440,do,show,hcX8RpyI,4,SNS,W,W,100,1,True,100.0,,AWdGfoOhUfbLnOd
441,do,show,hcX8RpyI,5,SNS,S,W,100,1,False,,100.0,AWdGfoOhUfbLnOd
442,do,show,hcX8RpyI,6,NSW,W,W,98,1,True,98.0,,AWdGfoOhUfbLnOd
443,do,show,hcX8RpyI,7,SWN,W,S,100,1,False,,100.0,AWdGfoOhUfbLnOd
444,do,show,hcX8RpyI,8,WNW,S,W,100,1,False,,100.0,AWdGfoOhUfbLnOd
445,do,show,hcX8RpyI,9,SNW,S,S,98,1,True,98.0,,AWdGfoOhUfbLnOd
446,do,do,m8fgUYaB,0,WSN,S,S,50,1,True,50.0,,xJrCVACaMRrBORj
447,do,do,m8fgUYaB,1,WSN,W,S,51,3,False,,51.0,xJrCVACaMRrBORj
448,do,do,m8fgUYaB,10,SNS,S,W,51,1,False,,51.0,xJrCVACaMRrBORj
449,do,do,m8fgUYaB,11,SNS,W,W,50,1,True,50.0,,xJrCVACaMRrBORj
450,do,do,m8fgUYaB,12,NWS,S,W,50,1,False,,50.0,xJrCVACaMRrBORj
451,do,do,m8fgUYaB,13,SNW,W,W,51,1,True,51.0,,xJrCVACaMRrBORj
452,do,do,m8fgUYaB,14,SWN,S,W,19,1,False,,19.0,xJrCVACaMRrBORj
453,do,do,m8fgUYaB,15,NWS,W,W,48,1,True,48.0,,xJrCVACaMRrBORj
454,do,do,m8fgUYaB,2,WNS,S,S,50,2,True,50.0,,xJrCVACaMRrBORj
455,do,do,m8fgUYaB,3,WNW,W,S,50,2,False,,50.0,xJrCVACaMRrBORj
456,do,do,m8fgUYaB,4,NSW,S,S,50,2,True,50.0,,xJrCVACaMRrBORj
457,do,do,m8fgUYaB,5,WNS,W,W,57,2,True,57.0,,xJrCVACaMRrBORj
458,do,do,m8fgUYaB,6,SNW,S,S,55,2,True,55.0,,xJrCVACaMRrBORj
459,do,do,m8fgUYaB,7,WNW,S,W,56,1,False,,56.0,xJrCVACaMRrBORj
460,do,do,m8fgUYaB,8,SWN,W,W,13,2,True,13.0,,xJrCVACaMRrBORj
461,do,do,m8fgUYaB,9,NSW,W,W,50,1,True,50.0,,xJrCVACaMRrBORj
462,show,do,m8fgUYaB,0,WSN,S,S,100,1,True,100.0,,KKIrrSvBEGlJqPS
463,show,do,m8fgUYaB,1,WSN,W,S,87,1,False,,87.0,KKIrrSvBEGlJqPS
464,show,do,m8fgUYaB,10,SNS,S,W,88,1,False,,88.0,KKIrrSvBEGlJqPS
465,show,do,m8fgUYaB,11,SNS,W,W,83,1,True,83.0,,KKIrrSvBEGlJqPS
466,show,do,m8fgUYaB,12,NWS,S,W,76,1,False,,76.0,KKIrrSvBEGlJqPS
467,show,do,m8fgUYaB,13,SNW,W,W,74,1,True,74.0,,KKIrrSvBEGlJqPS
468,show,do,m8fgUYaB,14,SWN,S,W,80,1,False,,80.0,KKIrrSvBEGlJqPS
469,show,do,m8fgUYaB,15,NWS,W,W,74,1,True,74.0,,KKIrrSvBEGlJqPS
470,show,do,m8fgUYaB,2,WNS,S,S,83,1,True,83.0,,KKIrrSvBEGlJqPS
471,show,do,m8fgUYaB,3,WNW,W,S,76,1,False,,76.0,KKIrrSvBEGlJqPS
472,show,do,m8fgUYaB,4,NSW,S,S,83,1,True,83.0,,KKIrrSvBEGlJqPS
473,show,do,m8fgUYaB,5,WNS,W,S,84,1,False,,84.0,KKIrrSvBEGlJqPS
474,show,do,m8fgUYaB,6,SNW,S,S,78,1,True,78.0,,KKIrrSvBEGlJqPS
475,show,do,m8fgUYaB,7,WNW,S,W,79,1,False,,79.0,KKIrrSvBEGlJqPS
476,show,do,m8fgUYaB,8,SWN,W,W,66,1,True,66.0,,KKIrrSvBEGlJqPS
477,show,do,m8fgUYaB,9,NSW,W,W,65,1,True,65.0,,KKIrrSvBEGlJqPS
478,show,do,m8fgUYaB,0,WSN,S,S,100,1,True,100.0,,JFGMWShUzFVpEEd
479,show,do,m8fgUYaB,1,WSN,W,S,72,2,False,,72.0,JFGMWShUzFVpEEd
480,show,do,m8fgUYaB,10,SNS,S,W,65,1,False,,65.0,JFGMWShUzFVpEEd
481,show,do,m8fgUYaB,11,SNS,W,W,66,1,True,66.0,,JFGMWShUzFVpEEd
482,show,do,m8fgUYaB,12,NWS,S,W,98,1,False,,98.0,JFGMWShUzFVpEEd
483,show,do,m8fgUYaB,13,SNW,W,W,72,1,True,72.0,,JFGMWShUzFVpEEd
484,show,do,m8fgUYaB,14,SWN,S,W,93,1,False,,93.0,JFGMWShUzFVpEEd
485,show,do,m8fgUYaB,15,NWS,W,W,73,1,True,73.0,,JFGMWShUzFVpEEd
486,show,do,m8fgUYaB,2,WNS,S,S,98,1,True,98.0,,JFGMWShUzFVpEEd
487,show,do,m8fgUYaB,3,WNW,W,S,99,1,False,,99.0,JFGMWShUzFVpEEd
488,show,do,m8fgUYaB,4,NSW,S,W,78,1,False,,78.0,JFGMWShUzFVpEEd
489,show,do,m8fgUYaB,5,WNS,W,S,73,1,False,,73.0,JFGMWShUzFVpEEd
490,show,do,m8fgUYaB,6,SNW,S,S,61,1,True,61.0,,JFGMWShUzFVpEEd
491,show,do,m8fgUYaB,7,WNW,S,W,62,3,False,,62.0,JFGMWShUzFVpEEd
492,show,do,m8fgUYaB,8,SWN,W,W,64,1,True,64.0,,JFGMWShUzFVpEEd
493,show,do,m8fgUYaB,9,NSW,W,W,68,1,True,68.0,,JFGMWShUzFVpEEd
494,do,do,m8fgUYaB,0,WSN,S,S,89,1,True,89.0,,JhCgjVOFFFPMFle
495,do,do,m8fgUYaB,1,WSN,W,S,75,2,False,,75.0,JhCgjVOFFFPMFle
496,do,do,m8fgUYaB,10,SNS,S,W,76,1,False,,76.0,JhCgjVOFFFPMFle
497,do,do,m8fgUYaB,11,SNS,W,W,81,1,True,81.0,,JhCgjVOFFFPMFle
498,do,do,m8fgUYaB,12,NWS,S,W,79,1,False,,79.0,JhCgjVOFFFPMFle
499,do,do,m8fgUYaB,13,SNW,W,W,74,1,True,74.0,,JhCgjVOFFFPMFle
500,do,do,m8fgUYaB,14,SWN,S,S,71,1,True,71.0,,JhCgjVOFFFPMFle
501,do,do,m8fgUYaB,15,NWS,W,S,72,1,False,,72.0,JhCgjVOFFFPMFle
502,do,do,m8fgUYaB,2,WNS,S,S,74,1,True,74.0,,JhCgjVOFFFPMFle
503,do,do,m8fgUYaB,3,WNW,W,S,68,1,False,,68.0,JhCgjVOFFFPMFle
504,do,do,m8fgUYaB,4,NSW,S,W,66,1,False,,66.0,JhCgjVOFFFPMFle
505,do,do,m8fgUYaB,5,WNS,W,W,70,1,True,70.0,,JhCgjVOFFFPMFle
506,do,do,m8fgUYaB,6,SNW,S,S,79,1,True,79.0,,JhCgjVOFFFPMFle
507,do,do,m8fgUYaB,7,WNW,S,W,77,1,False,,77.0,JhCgjVOFFFPMFle
508,do,do,m8fgUYaB,8,SWN,W,S,80,1,False,,80.0,JhCgjVOFFFPMFle
509,do,do,m8fgUYaB,9,NSW,W,W,76,1,True,76.0,,JhCgjVOFFFPMFle
510,do,show,DBFeSaHS,0,WSN,S,S,100,1,True,100.0,,bwNzyZgONXuuCQK
511,do,show,DBFeSaHS,1,WSN,W,S,100,1,False,,100.0,bwNzyZgONXuuCQK
512,do,show,DBFeSaHS,10,SNS,S,S,100,1,True,100.0,,bwNzyZgONXuuCQK
513,do,show,DBFeSaHS,11,SNS,W,S,100,1,False,,100.0,bwNzyZgONXuuCQK
514,do,show,DBFeSaHS,12,NWS,S,S,100,1,True,100.0,,bwNzyZgONXuuCQK
515,do,show,DBFeSaHS,13,SNW,W,S,100,1,False,,100.0,bwNzyZgONXuuCQK
516,do,show,DBFeSaHS,14,SWN,S,S,100,1,True,100.0,,bwNzyZgONXuuCQK
517,do,show,DBFeSaHS,15,NWS,W,S,100,1,False,,100.0,bwNzyZgONXuuCQK
518,do,show,DBFeSaHS,2,WNS,S,S,100,1,True,100.0,,bwNzyZgONXuuCQK
519,do,show,DBFeSaHS,3,WNW,W,S,100,1,False,,100.0,bwNzyZgONXuuCQK
520,do,show,DBFeSaHS,4,NSW,S,S,100,1,True,100.0,,bwNzyZgONXuuCQK
521,do,show,DBFeSaHS,5,WNS,W,S,100,1,False,,100.0,bwNzyZgONXuuCQK
522,do,show,DBFeSaHS,6,SNW,S,S,100,2,True,100.0,,bwNzyZgONXuuCQK
523,do,show,DBFeSaHS,7,WNW,S,S,100,1,True,100.0,,bwNzyZgONXuuCQK
524,do,show,DBFeSaHS,8,SWN,W,S,100,1,False,,100.0,bwNzyZgONXuuCQK
525,do,show,DBFeSaHS,9,NSW,W,S,100,1,False,,100.0,bwNzyZgONXuuCQK
526,do,show,DBFeSaHS,0,WSN,S,S,65,1,True,65.0,,KDcLzmAbgPiaMyC
527,do,show,DBFeSaHS,1,WSN,W,W,80,1,True,80.0,,KDcLzmAbgPiaMyC
528,do,show,DBFeSaHS,10,SNS,S,S,64,1,True,64.0,,KDcLzmAbgPiaMyC
529,do,show,DBFeSaHS,11,SNS,W,W,70,1,True,70.0,,KDcLzmAbgPiaMyC
530,do,show,DBFeSaHS,12,NWS,S,W,60,1,False,,60.0,KDcLzmAbgPiaMyC
531,do,show,DBFeSaHS,13,SNW,W,W,66,1,True,66.0,,KDcLzmAbgPiaMyC
532,do,show,DBFeSaHS,14,SWN,S,S,29,1,True,29.0,,KDcLzmAbgPiaMyC
533,do,show,DBFeSaHS,15,NWS,W,W,73,1,True,73.0,,KDcLzmAbgPiaMyC
534,do,show,DBFeSaHS,2,WNS,S,S,39,1,True,39.0,,KDcLzmAbgPiaMyC
535,do,show,DBFeSaHS,3,WNW,W,W,58,2,True,58.0,,KDcLzmAbgPiaMyC
536,do,show,DBFeSaHS,4,NSW,S,S,60,1,True,60.0,,KDcLzmAbgPiaMyC
537,do,show,DBFeSaHS,5,WNS,W,W,73,1,True,73.0,,KDcLzmAbgPiaMyC
538,do,show,DBFeSaHS,6,SNW,S,S,62,1,True,62.0,,KDcLzmAbgPiaMyC
539,do,show,DBFeSaHS,7,WNW,S,W,85,1,False,,85.0,KDcLzmAbgPiaMyC
540,do,show,DBFeSaHS,8,SWN,W,W,56,2,True,56.0,,KDcLzmAbgPiaMyC
541,do,show,DBFeSaHS,9,NSW,W,W,82,1,True,82.0,,KDcLzmAbgPiaMyC
