,teacher_inst,teacher_id,learner_inst,workerid,rf,color,safe_dangerous,confidence,true_value,correct,correct_confidence,incorrect_confidence,n_safe_colors,safe,match_inst
4284,doing,s_48,doing,L_572,xoo,purple,dangerous,80,safe,False,,80.0,2,False,doing-doing
4285,showing,s_43,doing,L_573,xox,purple,safe,100,safe,True,100.0,,1,True,showing-doing
4286,doing,s_37,showing,L_574,xxx,purple,dangerous,89,dangerous,True,89.0,,0,False,doing-showing
4287,doing,s_15,doing,L_575,oox,purple,safe,100,safe,True,100.0,,2,True,doing-doing
4288,showing,s_35,showing,L_576,xxx,purple,dangerous,78,dangerous,True,78.0,,0,False,showing-showing
4289,doing,s_3,doing,L_577,xxo,purple,dangerous,81,dangerous,True,81.0,,1,False,doing-doing
4290,showing,s_12,doing,L_578,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-doing
4291,showing,s_43,showing,L_579,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-showing
4292,showing,s_19,doing,L_580,xoo,purple,safe,93,safe,True,93.0,,2,True,showing-doing
4293,doing,s_47,doing,L_581,xox,purple,safe,100,safe,True,100.0,,1,True,doing-doing
4294,showing,s_28,showing,L_582,xoo,purple,dangerous,75,safe,False,,75.0,2,False,showing-showing
4295,doing,s_8,showing,L_583,oxx,purple,dangerous,100,dangerous,True,100.0,,1,False,doing-showing
4296,showing,s_28,doing,L_584,oxx,purple,dangerous,70,dangerous,True,70.0,,1,False,showing-doing
4297,doing,s_57,showing,L_585,ooo,purple,safe,100,safe,True,100.0,,3,True,doing-showing
4298,showing,s_4,showing,L_586,xoo,purple,safe,72,safe,True,72.0,,2,True,showing-showing
4299,doing,s_14,showing,L_587,xxx,purple,dangerous,36,dangerous,True,36.0,,0,False,doing-showing
4300,doing,s_27,showing,L_588,oxo,purple,safe,73,dangerous,False,,73.0,2,True,doing-showing
4301,doing,s_3,doing,L_589,ooo,purple,safe,64,safe,True,64.0,,3,True,doing-doing
4302,showing,s_24,doing,L_590,ooo,purple,safe,59,safe,True,59.0,,3,True,showing-doing
4303,doing,s_10,showing,L_591,xxx,purple,safe,81,dangerous,False,,81.0,0,True,doing-showing
4304,doing,s_27,showing,L_592,xox,purple,safe,97,safe,True,97.0,,1,True,doing-showing
4305,doing,s_38,doing,L_593,oxx,purple,dangerous,82,dangerous,True,82.0,,1,False,doing-doing
4306,showing,s_12,showing,L_594,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-showing
4307,showing,s_18,showing,L_595,xoo,purple,safe,34,safe,True,34.0,,2,True,showing-showing
4308,doing,s_9,showing,L_596,xoo,purple,dangerous,81,safe,False,,81.0,2,False,doing-showing
4309,doing,s_10,showing,L_597,xxo,purple,dangerous,50,dangerous,True,50.0,,1,False,doing-showing
4310,showing,s_39,doing,L_598,xxo,purple,dangerous,100,dangerous,True,100.0,,1,False,showing-doing
4311,showing,s_20,doing,L_599,xxo,purple,dangerous,37,dangerous,True,37.0,,1,False,showing-doing
4312,showing,s_6,doing,L_600,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,showing-doing
4313,showing,s_46,doing,L_601,xxx,purple,safe,26,dangerous,False,,26.0,0,True,showing-doing
4314,doing,s_3,doing,L_602,xxo,purple,safe,23,dangerous,False,,23.0,1,True,doing-doing
4315,showing,s_0,doing,L_603,xxo,purple,dangerous,59,dangerous,True,59.0,,1,False,showing-doing
4316,showing,s_24,doing,L_604,oxx,purple,dangerous,95,dangerous,True,95.0,,1,False,showing-doing
4317,doing,s_10,doing,L_605,xoo,purple,dangerous,65,safe,False,,65.0,2,False,doing-doing
4318,doing,s_3,showing,L_606,oxo,purple,safe,51,dangerous,False,,51.0,2,True,doing-showing
4319,showing,s_20,doing,L_607,oxx,purple,dangerous,100,dangerous,True,100.0,,1,False,showing-doing
4320,doing,s_14,showing,L_608,xoo,purple,dangerous,80,safe,False,,80.0,2,False,doing-showing
4321,showing,s_50,doing,L_609,ooo,purple,safe,58,safe,True,58.0,,3,True,showing-doing
4322,doing,s_48,doing,L_610,xox,purple,safe,100,safe,True,100.0,,1,True,doing-doing
4323,doing,s_56,showing,L_611,oxx,purple,dangerous,52,dangerous,True,52.0,,1,False,doing-showing
4324,showing,s_17,showing,L_612,xxo,purple,dangerous,90,dangerous,True,90.0,,1,False,showing-showing
4325,doing,s_48,doing,L_613,oxo,purple,dangerous,92,dangerous,True,92.0,,2,False,doing-doing
4326,showing,s_49,showing,L_614,oox,purple,safe,56,safe,True,56.0,,2,True,showing-showing
4327,doing,s_47,showing,L_615,xoo,purple,dangerous,90,safe,False,,90.0,2,False,doing-showing
4328,doing,s_57,doing,L_616,xoo,purple,dangerous,0,safe,False,,0.0,2,False,doing-doing
4329,showing,s_18,doing,L_617,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-doing
4330,doing,s_52,showing,L_618,xxx,purple,safe,66,dangerous,False,,66.0,0,True,doing-showing
4331,showing,s_55,showing,L_619,ooo,purple,dangerous,62,safe,False,,62.0,3,False,showing-showing
4332,doing,s_33,doing,L_620,ooo,purple,safe,75,safe,True,75.0,,3,True,doing-doing
4333,showing,s_43,showing,L_621,xox,purple,safe,100,safe,True,100.0,,1,True,showing-showing
4334,showing,s_43,showing,L_622,oxx,purple,dangerous,100,dangerous,True,100.0,,1,False,showing-showing
4335,doing,s_44,showing,L_623,xox,purple,safe,95,safe,True,95.0,,1,True,doing-showing
4336,showing,s_0,showing,L_624,xxx,purple,dangerous,57,dangerous,True,57.0,,0,False,showing-showing
4337,showing,s_39,showing,L_625,xxx,purple,dangerous,100,dangerous,True,100.0,,0,False,showing-showing
4338,doing,s_8,showing,L_626,oxx,purple,dangerous,37,dangerous,True,37.0,,1,False,doing-showing
4339,doing,s_36,doing,L_627,oox,purple,safe,99,safe,True,99.0,,2,True,doing-doing
4340,doing,s_38,showing,L_628,xoo,purple,dangerous,84,safe,False,,84.0,2,False,doing-showing
4341,showing,s_25,showing,L_629,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-showing
4342,doing,s_11,showing,L_630,xxx,purple,safe,100,dangerous,False,,100.0,0,True,doing-showing
4343,showing,s_12,doing,L_631,oox,purple,safe,100,safe,True,100.0,,2,True,showing-doing
4344,doing,s_36,showing,L_632,xxx,purple,dangerous,55,dangerous,True,55.0,,0,False,doing-showing
4345,doing,s_9,showing,L_633,oxx,purple,dangerous,100,dangerous,True,100.0,,1,False,doing-showing
4346,doing,s_48,showing,L_634,xxo,purple,dangerous,77,dangerous,True,77.0,,1,False,doing-showing
4347,doing,s_42,showing,L_635,xox,purple,safe,97,safe,True,97.0,,1,True,doing-showing
4348,doing,s_40,showing,L_636,oox,purple,safe,100,safe,True,100.0,,2,True,doing-showing
4349,showing,s_0,showing,L_637,oox,purple,safe,95,safe,True,95.0,,2,True,showing-showing
4350,showing,s_55,doing,L_638,xox,purple,safe,100,safe,True,100.0,,1,True,showing-doing
4351,showing,s_35,showing,L_639,xox,purple,safe,91,safe,True,91.0,,1,True,showing-showing
4352,showing,s_31,doing,L_640,oxx,purple,dangerous,100,dangerous,True,100.0,,1,False,showing-doing
4353,showing,s_45,showing,L_641,oxx,purple,dangerous,100,dangerous,True,100.0,,1,False,showing-showing
4354,doing,s_22,doing,L_642,xox,purple,safe,81,safe,True,81.0,,1,True,doing-doing
4355,doing,s_34,doing,L_643,oox,purple,dangerous,23,safe,False,,23.0,2,False,doing-doing
4356,showing,s_26,showing,L_644,ooo,purple,safe,100,safe,True,100.0,,3,True,showing-showing
4357,showing,s_53,doing,L_645,oxx,purple,dangerous,10,dangerous,True,10.0,,1,False,showing-doing
4358,showing,s_26,showing,L_646,xoo,purple,safe,73,safe,True,73.0,,2,True,showing-showing
4359,showing,s_26,showing,L_647,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,showing-showing
4360,doing,s_27,doing,L_648,oxx,purple,dangerous,6,dangerous,True,6.0,,1,False,doing-doing
4361,showing,s_43,showing,L_649,xoo,purple,safe,90,safe,True,90.0,,2,True,showing-showing
4362,showing,s_50,doing,L_650,ooo,purple,safe,100,safe,True,100.0,,3,True,showing-doing
4363,showing,s_16,doing,L_651,xoo,purple,safe,87,safe,True,87.0,,2,True,showing-doing
4364,showing,s_16,showing,L_652,xxx,purple,safe,49,dangerous,False,,49.0,0,True,showing-showing
4365,showing,s_43,doing,L_653,xoo,purple,dangerous,100,safe,False,,100.0,2,False,showing-doing
4366,doing,s_22,showing,L_654,xxx,purple,dangerous,100,dangerous,True,100.0,,0,False,doing-showing
4367,showing,s_53,showing,L_655,oxx,purple,dangerous,100,dangerous,True,100.0,,1,False,showing-showing
4368,doing,s_5,showing,L_656,xox,purple,safe,100,safe,True,100.0,,1,True,doing-showing
4369,showing,s_53,doing,L_657,xox,purple,safe,100,safe,True,100.0,,1,True,showing-doing
4370,doing,s_3,showing,L_658,oxx,purple,dangerous,50,dangerous,True,50.0,,1,False,doing-showing
4371,doing,s_38,showing,L_659,xxo,purple,safe,50,dangerous,False,,50.0,1,True,doing-showing
4372,showing,s_4,showing,L_660,oxx,purple,dangerous,100,dangerous,True,100.0,,1,False,showing-showing
4373,doing,s_8,showing,L_661,xox,purple,safe,76,safe,True,76.0,,1,True,doing-showing
4374,showing,s_51,doing,L_662,oxo,purple,dangerous,70,dangerous,True,70.0,,2,False,showing-doing
4375,doing,s_44,showing,L_663,ooo,purple,dangerous,39,safe,False,,39.0,3,False,doing-showing
4376,doing,s_10,showing,L_664,oxx,purple,dangerous,39,dangerous,True,39.0,,1,False,doing-showing
4377,doing,s_3,showing,L_665,xox,purple,safe,100,safe,True,100.0,,1,True,doing-showing
4378,showing,s_16,showing,L_666,xxo,purple,dangerous,65,dangerous,True,65.0,,1,False,showing-showing
4379,doing,s_30,showing,L_667,ooo,purple,safe,57,safe,True,57.0,,3,True,doing-showing
4380,doing,s_54,showing,L_668,xxo,purple,dangerous,72,dangerous,True,72.0,,1,False,doing-showing
4381,doing,s_11,doing,L_669,xxo,purple,dangerous,77,dangerous,True,77.0,,1,False,doing-doing
4382,showing,s_0,doing,L_670,xoo,purple,safe,91,safe,True,91.0,,2,True,showing-doing
4383,doing,s_44,doing,L_671,oxx,purple,dangerous,100,dangerous,True,100.0,,1,False,doing-doing
4384,showing,s_21,showing,L_672,oox,purple,dangerous,63,safe,False,,63.0,2,False,showing-showing
4385,showing,s_16,showing,L_673,oxx,purple,dangerous,63,dangerous,True,63.0,,1,False,showing-showing
4386,showing,s_12,doing,L_674,xxo,purple,dangerous,58,dangerous,True,58.0,,1,False,showing-doing
4387,showing,s_4,doing,L_675,oxx,purple,dangerous,72,dangerous,True,72.0,,1,False,showing-doing
4388,showing,s_31,doing,L_676,oxo,purple,dangerous,76,dangerous,True,76.0,,2,False,showing-doing
4389,doing,s_37,showing,L_677,oxx,purple,safe,33,dangerous,False,,33.0,1,True,doing-showing
4390,showing,s_12,doing,L_678,oox,purple,safe,86,safe,True,86.0,,2,True,showing-doing
4391,showing,s_24,showing,L_679,xxo,purple,dangerous,96,dangerous,True,96.0,,1,False,showing-showing
4392,showing,s_28,showing,L_680,ooo,purple,safe,100,safe,True,100.0,,3,True,showing-showing
4393,doing,s_41,doing,L_681,xox,purple,safe,82,safe,True,82.0,,1,True,doing-doing
4394,showing,s_4,showing,L_682,ooo,purple,safe,76,safe,True,76.0,,3,True,showing-showing
4395,showing,s_55,doing,L_683,xxo,purple,dangerous,93,dangerous,True,93.0,,1,False,showing-doing
4396,doing,s_8,showing,L_684,xxx,purple,dangerous,13,dangerous,True,13.0,,0,False,doing-showing
4397,showing,s_50,doing,L_685,xox,purple,safe,100,safe,True,100.0,,1,True,showing-doing
4398,showing,s_49,doing,L_686,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,showing-doing
4399,doing,s_54,doing,L_687,xxo,purple,dangerous,84,dangerous,True,84.0,,1,False,doing-doing
4400,doing,s_56,doing,L_688,xxx,purple,dangerous,50,dangerous,True,50.0,,0,False,doing-doing
4401,showing,s_0,showing,L_689,xxo,purple,dangerous,100,dangerous,True,100.0,,1,False,showing-showing
4402,doing,s_41,showing,L_690,xxx,purple,dangerous,0,dangerous,True,0.0,,0,False,doing-showing
4403,doing,s_42,showing,L_691,xox,purple,safe,35,safe,True,35.0,,1,True,doing-showing
4404,showing,s_26,showing,L_692,xxo,purple,dangerous,82,dangerous,True,82.0,,1,False,showing-showing
4405,showing,s_2,doing,L_693,oxo,purple,dangerous,50,dangerous,True,50.0,,2,False,showing-doing
4406,showing,s_2,showing,L_694,oxx,purple,dangerous,97,dangerous,True,97.0,,1,False,showing-showing
4407,showing,s_23,showing,L_695,oox,purple,safe,100,safe,True,100.0,,2,True,showing-showing
4408,doing,s_32,showing,L_696,oxo,purple,dangerous,68,dangerous,True,68.0,,2,False,doing-showing
4409,doing,s_56,showing,L_697,oxo,purple,dangerous,57,dangerous,True,57.0,,2,False,doing-showing
4410,doing,s_56,showing,L_698,xoo,purple,dangerous,48,safe,False,,48.0,2,False,doing-showing
4411,doing,s_14,showing,L_699,xxx,purple,safe,41,dangerous,False,,41.0,0,True,doing-showing
4412,showing,s_45,doing,L_700,xxx,purple,dangerous,48,dangerous,True,48.0,,0,False,showing-doing
4413,showing,s_45,showing,L_701,xoo,purple,dangerous,49,safe,False,,49.0,2,False,showing-showing
4414,doing,s_44,doing,L_702,xxx,purple,safe,100,dangerous,False,,100.0,0,True,doing-doing
4415,doing,s_48,doing,L_703,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,doing-doing
4416,doing,s_34,showing,L_704,xox,purple,safe,100,safe,True,100.0,,1,True,doing-showing
4417,showing,s_19,doing,L_705,oxx,purple,dangerous,100,dangerous,True,100.0,,1,False,showing-doing
4418,doing,s_1,doing,L_706,xox,purple,safe,100,safe,True,100.0,,1,True,doing-doing
4419,showing,s_31,doing,L_707,oxo,purple,dangerous,69,dangerous,True,69.0,,2,False,showing-doing
4420,showing,s_46,doing,L_708,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,showing-doing
4421,doing,s_54,doing,L_709,ooo,purple,dangerous,52,safe,False,,52.0,3,False,doing-doing
4422,doing,s_27,showing,L_710,oox,purple,safe,100,safe,True,100.0,,2,True,doing-showing
4423,showing,s_26,showing,L_711,xoo,purple,safe,73,safe,True,73.0,,2,True,showing-showing
4424,doing,s_38,showing,L_712,xxx,purple,safe,35,dangerous,False,,35.0,0,True,doing-showing
4425,showing,s_31,showing,L_713,xxx,purple,dangerous,100,dangerous,True,100.0,,0,False,showing-showing
4426,showing,s_2,doing,L_714,oox,purple,safe,80,safe,True,80.0,,2,True,showing-doing
4427,showing,s_16,doing,L_715,oxx,purple,dangerous,51,dangerous,True,51.0,,1,False,showing-doing
4428,doing,s_32,showing,L_716,ooo,purple,dangerous,59,safe,False,,59.0,3,False,doing-showing
4429,showing,s_31,showing,L_717,xxo,purple,dangerous,70,dangerous,True,70.0,,1,False,showing-showing
4430,doing,s_34,showing,L_718,xxx,purple,safe,39,dangerous,False,,39.0,0,True,doing-showing
4431,doing,s_9,doing,L_719,oox,purple,dangerous,72,safe,False,,72.0,2,False,doing-doing
4432,doing,s_52,doing,L_720,xox,purple,safe,94,safe,True,94.0,,1,True,doing-doing
4433,showing,s_0,showing,L_721,xxx,purple,safe,98,dangerous,False,,98.0,0,True,showing-showing
4434,showing,s_25,doing,L_722,xox,purple,safe,100,safe,True,100.0,,1,True,showing-doing
4435,doing,s_8,doing,L_723,xxo,purple,dangerous,74,dangerous,True,74.0,,1,False,doing-doing
4436,showing,s_6,showing,L_724,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,showing-showing
4437,doing,s_42,showing,L_725,xxo,purple,dangerous,21,dangerous,True,21.0,,1,False,doing-showing
4438,doing,s_3,doing,L_726,xxx,purple,safe,59,dangerous,False,,59.0,0,True,doing-doing
4439,showing,s_51,showing,L_727,ooo,purple,safe,87,safe,True,87.0,,3,True,showing-showing
4440,showing,s_26,showing,L_728,ooo,purple,safe,100,safe,True,100.0,,3,True,showing-showing
4441,showing,s_50,showing,L_729,xox,purple,safe,100,safe,True,100.0,,1,True,showing-showing
4442,showing,s_2,showing,L_730,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-showing
4443,showing,s_50,showing,L_731,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,showing-showing
4444,showing,s_19,doing,L_732,xxo,purple,safe,18,dangerous,False,,18.0,1,True,showing-doing
4445,doing,s_44,doing,L_733,xxo,purple,dangerous,99,dangerous,True,99.0,,1,False,doing-doing
4446,doing,s_27,doing,L_734,oxx,purple,dangerous,90,dangerous,True,90.0,,1,False,doing-doing
4447,doing,s_40,showing,L_735,oxo,purple,dangerous,29,dangerous,True,29.0,,2,False,doing-showing
4448,showing,s_7,showing,L_736,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-showing
4449,showing,s_18,doing,L_737,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,showing-doing
4450,showing,s_20,showing,L_738,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,showing-showing
4451,doing,s_3,showing,L_739,xoo,purple,dangerous,25,safe,False,,25.0,2,False,doing-showing
4452,doing,s_41,showing,L_740,xoo,purple,dangerous,34,safe,False,,34.0,2,False,doing-showing
4453,showing,s_7,showing,L_741,oox,purple,safe,100,safe,True,100.0,,2,True,showing-showing
4454,showing,s_55,showing,L_742,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,showing-showing
4455,showing,s_53,showing,L_743,xox,purple,safe,100,safe,True,100.0,,1,True,showing-showing
4456,showing,s_20,showing,L_744,xox,purple,safe,100,safe,True,100.0,,1,True,showing-showing
4457,doing,s_3,doing,L_745,oxx,purple,dangerous,100,dangerous,True,100.0,,1,False,doing-doing
4458,showing,s_55,doing,L_746,xoo,purple,safe,80,safe,True,80.0,,2,True,showing-doing
4459,showing,s_25,showing,L_747,oox,purple,safe,65,safe,True,65.0,,2,True,showing-showing
4460,doing,s_30,doing,L_748,ooo,purple,safe,32,safe,True,32.0,,3,True,doing-doing
4461,showing,s_39,showing,L_749,oox,purple,safe,98,safe,True,98.0,,2,True,showing-showing
4462,showing,s_46,showing,L_750,xxo,purple,dangerous,56,dangerous,True,56.0,,1,False,showing-showing
4463,showing,s_26,doing,L_751,xxo,purple,dangerous,100,dangerous,True,100.0,,1,False,showing-doing
4464,showing,s_46,doing,L_752,xoo,purple,safe,85,safe,True,85.0,,2,True,showing-doing
4465,showing,s_16,doing,L_753,xxo,purple,dangerous,0,dangerous,True,0.0,,1,False,showing-doing
4466,showing,s_20,showing,L_754,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,showing-showing
4467,doing,s_3,doing,L_755,ooo,purple,safe,92,safe,True,92.0,,3,True,doing-doing
4468,doing,s_15,doing,L_756,oxx,purple,dangerous,69,dangerous,True,69.0,,1,False,doing-doing
4469,showing,s_19,doing,L_757,xxo,purple,safe,89,dangerous,False,,89.0,1,True,showing-doing
4470,showing,s_20,doing,L_758,oox,purple,safe,78,safe,True,78.0,,2,True,showing-doing
4471,showing,s_6,doing,L_759,xxo,purple,safe,87,dangerous,False,,87.0,1,True,showing-doing
4472,showing,s_12,showing,L_760,oxx,purple,dangerous,31,dangerous,True,31.0,,1,False,showing-showing
4473,doing,s_30,doing,L_761,oxx,purple,dangerous,89,dangerous,True,89.0,,1,False,doing-doing
4474,doing,s_27,showing,L_762,oxo,purple,dangerous,83,dangerous,True,83.0,,2,False,doing-showing
4475,doing,s_8,doing,L_763,oxx,purple,dangerous,58,dangerous,True,58.0,,1,False,doing-doing
4476,showing,s_0,doing,L_764,ooo,purple,safe,78,safe,True,78.0,,3,True,showing-doing
4477,doing,s_8,doing,L_765,xxo,purple,dangerous,71,dangerous,True,71.0,,1,False,doing-doing
4478,doing,s_5,doing,L_766,xox,purple,safe,100,safe,True,100.0,,1,True,doing-doing
4479,showing,s_21,doing,L_767,oox,purple,dangerous,33,safe,False,,33.0,2,False,showing-doing
4480,doing,s_29,showing,L_768,xox,purple,safe,100,safe,True,100.0,,1,True,doing-showing
4481,doing,s_10,showing,L_769,oxx,purple,dangerous,64,dangerous,True,64.0,,1,False,doing-showing
4482,showing,s_21,doing,L_770,xoo,purple,dangerous,41,safe,False,,41.0,2,False,showing-doing
4483,showing,s_12,showing,L_771,xox,purple,dangerous,27,safe,False,,27.0,1,False,showing-showing
4484,showing,s_12,showing,L_772,xxx,purple,safe,64,dangerous,False,,64.0,0,True,showing-showing
4485,showing,s_35,showing,L_773,oxx,purple,dangerous,23,dangerous,True,23.0,,1,False,showing-showing
4486,showing,s_17,doing,L_774,xxx,purple,safe,27,dangerous,False,,27.0,0,True,showing-doing
4487,doing,s_30,showing,L_775,xxx,purple,safe,76,dangerous,False,,76.0,0,True,doing-showing
4488,showing,s_53,doing,L_776,xxx,purple,safe,100,dangerous,False,,100.0,0,True,showing-doing
4489,doing,s_38,doing,L_777,xox,purple,safe,100,safe,True,100.0,,1,True,doing-doing
4490,showing,s_21,doing,L_778,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,showing-doing
4491,doing,s_41,showing,L_779,xox,purple,safe,100,safe,True,100.0,,1,True,doing-showing
4492,doing,s_44,showing,L_780,xoo,purple,dangerous,53,safe,False,,53.0,2,False,doing-showing
4493,doing,s_37,doing,L_781,oox,purple,safe,100,safe,True,100.0,,2,True,doing-doing
4494,doing,s_5,doing,L_782,xxx,purple,safe,65,dangerous,False,,65.0,0,True,doing-doing
4495,showing,s_21,doing,L_783,oox,purple,dangerous,35,safe,False,,35.0,2,False,showing-doing
4496,showing,s_13,showing,L_784,oxo,purple,dangerous,100,dangerous,True,100.0,,2,False,showing-showing
4497,showing,s_21,showing,L_785,oxx,purple,dangerous,39,dangerous,True,39.0,,1,False,showing-showing
