participant,cond,rf,color_tile,index,model_uncertain_prop
S15,do,ooo,True,0,0.5792467532467477
S11,do,ooo,False,0,0.5792467532467477
S11,do,ooo,True,0,0.5792467532467477
S11,do,ooo,True,0,0.5792467532467477
S11,do,ooo,True,0,0.5792467532467477
S11,do,ooo,True,0,0.5792467532467477
S56,do,ooo,False,0,0.5792467532467477
S56,do,ooo,True,0,0.5792467532467477
S56,do,ooo,True,0,0.5792467532467477
S56,do,ooo,True,0,0.5792467532467477
S56,do,ooo,True,0,0.5792467532467477
S22,do,ooo,False,0,0.5792467532467477
S22,do,ooo,True,0,0.5792467532467477
S22,do,ooo,True,0,0.5792467532467477
S22,do,ooo,True,0,0.5792467532467477
S22,do,ooo,True,0,0.5792467532467477
S40,do,ooo,False,0,0.5792467532467477
S40,do,ooo,True,0,0.5792467532467477
S40,do,ooo,True,0,0.5792467532467477
S40,do,ooo,True,0,0.5792467532467477
S40,do,ooo,True,0,0.5792467532467477
S1,do,ooo,False,0,0.5792467532467477
S1,do,ooo,True,0,0.5792467532467477
S1,do,ooo,True,0,0.5792467532467477
S1,do,ooo,True,0,0.5792467532467477
S1,do,ooo,True,0,0.5792467532467477
S57,do,ooo,False,0,0.5792467532467477
S57,do,ooo,True,0,0.5792467532467477
S57,do,ooo,True,0,0.5792467532467477
S57,do,ooo,True,0,0.5792467532467477
S57,do,ooo,True,0,0.5792467532467477
S33,do,ooo,False,0,0.5792467532467477
S33,do,ooo,True,0,0.5792467532467477
S33,do,ooo,True,0,0.5792467532467477
S33,do,ooo,True,0,0.5792467532467477
S33,do,ooo,True,0,0.5792467532467477
S32,do,ooo,False,0,0.5792467532467477
S32,do,ooo,True,0,0.5792467532467477
S32,do,ooo,True,0,0.5792467532467477
S32,do,ooo,True,0,0.5792467532467477
S32,do,ooo,True,0,0.5792467532467477
S44,do,ooo,False,0,0.5792467532467477
S44,do,ooo,True,0,0.5792467532467477
S44,do,ooo,True,0,0.5792467532467477
S44,do,ooo,True,0,0.5792467532467477
S44,do,ooo,True,0,0.5792467532467477
S54,do,ooo,False,0,0.5792467532467477
S54,do,ooo,False,0,0.5792467532467477
S54,do,ooo,False,0,0.5792467532467477
S54,do,ooo,True,0,0.5792467532467477
S54,do,ooo,True,0,0.5792467532467477
S54,do,ooo,True,0,0.5792467532467477
S54,do,ooo,True,0,0.5792467532467477
S54,do,ooo,False,0,0.5792467532467477
S54,do,ooo,False,0,0.5792467532467477
S3,do,ooo,False,0,0.5792467532467477
S3,do,ooo,True,0,0.5792467532467477
S3,do,ooo,True,0,0.5792467532467477
S3,do,ooo,True,0,0.5792467532467477
S3,do,ooo,True,0,0.5792467532467477
S42,do,ooo,False,0,0.5792467532467477
S42,do,ooo,True,0,0.5792467532467477
S42,do,ooo,True,0,0.5792467532467477
S42,do,ooo,True,0,0.5792467532467477
S42,do,ooo,True,0,0.5792467532467477
S8,do,ooo,False,0,0.5792467532467477
S8,do,ooo,False,0,0.5792467532467477
S8,do,ooo,False,0,0.5792467532467477
S8,do,ooo,True,0,0.5792467532467477
S8,do,ooo,True,0,0.5792467532467477
S8,do,ooo,True,0,0.5792467532467477
S8,do,ooo,True,0,0.5792467532467477
S8,do,ooo,False,0,0.5792467532467477
S8,do,ooo,False,0,0.5792467532467477
S28,show,ooo,False,1,0.6708728134610474
S28,show,ooo,True,1,0.6708728134610474
S28,show,ooo,True,1,0.6708728134610474
S28,show,ooo,True,1,0.6708728134610474
S28,show,ooo,True,1,0.6708728134610474
S20,show,ooo,False,1,0.6708728134610474
S20,show,ooo,True,1,0.6708728134610474
S20,show,ooo,True,1,0.6708728134610474
S20,show,ooo,True,1,0.6708728134610474
S20,show,ooo,True,1,0.6708728134610474
S21,show,ooo,False,1,0.6708728134610474
S21,show,ooo,False,1,0.6708728134610474
S21,show,ooo,False,1,0.6708728134610474
S21,show,ooo,True,1,0.6708728134610474
S21,show,ooo,True,1,0.6708728134610474
S21,show,ooo,True,1,0.6708728134610474
S21,show,ooo,True,1,0.6708728134610474
S21,show,ooo,False,1,0.6708728134610474
S21,show,ooo,False,1,0.6708728134610474
S7,show,ooo,False,1,0.6708728134610474
S6,show,ooo,False,1,0.6708728134610474
S7,show,ooo,True,1,0.6708728134610474
S6,show,ooo,True,1,0.6708728134610474
S7,show,ooo,True,1,0.6708728134610474
S6,show,ooo,True,1,0.6708728134610474
S7,show,ooo,True,1,0.6708728134610474
S6,show,ooo,True,1,0.6708728134610474
S7,show,ooo,True,1,0.6708728134610474
S6,show,ooo,True,1,0.6708728134610474
S55,show,ooo,False,1,0.6708728134610474
S55,show,ooo,True,1,0.6708728134610474
S55,show,ooo,True,1,0.6708728134610474
S55,show,ooo,True,1,0.6708728134610474
S55,show,ooo,True,1,0.6708728134610474
S39,show,ooo,False,1,0.6708728134610474
S39,show,ooo,False,1,0.6708728134610474
S4,show,ooo,False,1,0.6708728134610474
S39,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S39,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S39,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S39,show,ooo,True,1,0.6708728134610474
S46,show,ooo,False,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S39,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S4,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S46,show,ooo,True,1,0.6708728134610474
S24,show,ooo,False,1,0.6708728134610474
S24,show,ooo,True,1,0.6708728134610474
S24,show,ooo,True,1,0.6708728134610474
S24,show,ooo,True,1,0.6708728134610474
S24,show,ooo,True,1,0.6708728134610474
S31,show,ooo,False,1,0.6708728134610474
S31,show,ooo,True,1,0.6708728134610474
S31,show,ooo,True,1,0.6708728134610474
S31,show,ooo,True,1,0.6708728134610474
S31,show,ooo,True,1,0.6708728134610474
S17,show,ooo,False,1,0.6708728134610474
S17,show,ooo,False,1,0.6708728134610474
S17,show,ooo,False,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S19,show,ooo,False,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S19,show,ooo,False,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S17,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S17,show,ooo,False,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S17,show,ooo,False,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S19,show,ooo,True,1,0.6708728134610474
S50,show,ooo,False,1,0.6708728134610474
S50,show,ooo,False,1,0.6708728134610474
S50,show,ooo,False,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,True,1,0.6708728134610474
S50,show,ooo,False,1,0.6708728134610474
S2,show,ooo,False,1,0.6708728134610474
S2,show,ooo,True,1,0.6708728134610474
S2,show,ooo,True,1,0.6708728134610474
S2,show,ooo,True,1,0.6708728134610474
S2,show,ooo,True,1,0.6708728134610474
S25,show,ooo,False,1,0.6708728134610474
S25,show,ooo,True,1,0.6708728134610474
S25,show,ooo,True,1,0.6708728134610474
S25,show,ooo,True,1,0.6708728134610474
S25,show,ooo,True,1,0.6708728134610474
S25,show,ooo,True,1,0.6708728134610474
S25,show,ooo,True,1,0.6708728134610474
S43,show,ooo,False,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,True,1,0.6708728134610474
S43,show,ooo,False,1,0.6708728134610474
S51,show,ooo,False,1,0.6708728134610474
S51,show,ooo,False,1,0.6708728134610474
S51,show,ooo,True,1,0.6708728134610474
S51,show,ooo,True,1,0.6708728134610474
S51,show,ooo,True,1,0.6708728134610474
S51,show,ooo,True,1,0.6708728134610474
S51,show,ooo,True,1,0.6708728134610474
S16,show,ooo,False,1,0.6708728134610474
S16,show,ooo,True,1,0.6708728134610474
S16,show,ooo,True,1,0.6708728134610474
S16,show,ooo,True,1,0.6708728134610474
S16,show,ooo,True,1,0.6708728134610474
S35,show,ooo,False,1,0.6708728134610474
S35,show,ooo,True,1,0.6708728134610474
S35,show,ooo,True,1,0.6708728134610474
S35,show,ooo,True,1,0.6708728134610474
S35,show,ooo,True,1,0.6708728134610474
S26,show,ooo,False,1,0.6708728134610474
S26,show,ooo,False,1,0.6708728134610474
S26,show,ooo,False,1,0.6708728134610474
S26,show,ooo,True,1,0.6708728134610474
S26,show,ooo,True,1,0.6708728134610474
S26,show,ooo,True,1,0.6708728134610474
S26,show,ooo,True,1,0.6708728134610474
S26,show,ooo,True,1,0.6708728134610474
S26,show,ooo,False,1,0.6708728134610474
S13,show,ooo,False,1,0.6708728134610474
S13,show,ooo,True,1,0.6708728134610474
S13,show,ooo,True,1,0.6708728134610474
S13,show,ooo,True,1,0.6708728134610474
S13,show,ooo,True,1,0.6708728134610474
S45,show,ooo,False,1,0.6708728134610474
S45,show,ooo,True,1,0.6708728134610474
S45,show,ooo,True,1,0.6708728134610474
S45,show,ooo,True,1,0.6708728134610474
S45,show,ooo,True,1,0.6708728134610474
S45,show,ooo,True,1,0.6708728134610474
S45,show,ooo,False,1,0.6708728134610474
S0,show,ooo,False,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S0,show,ooo,True,1,0.6708728134610474
S18,show,ooo,False,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,True,1,0.6708728134610474
S18,show,ooo,False,1,0.6708728134610474
S18,show,ooo,False,1,0.6708728134610474
S23,show,ooo,False,1,0.6708728134610474
S23,show,ooo,True,1,0.6708728134610474
S23,show,ooo,True,1,0.6708728134610474
S23,show,ooo,True,1,0.6708728134610474
S23,show,ooo,True,1,0.6708728134610474
S49,show,ooo,False,1,0.6708728134610474
S49,show,ooo,True,1,0.6708728134610474
S49,show,ooo,True,1,0.6708728134610474
S49,show,ooo,True,1,0.6708728134610474
S49,show,ooo,True,1,0.6708728134610474
S12,show,ooo,False,1,0.6708728134610474
S12,show,ooo,False,1,0.6708728134610474
S12,show,ooo,False,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,True,1,0.6708728134610474
S12,show,ooo,False,1,0.6708728134610474
S12,show,ooo,False,1,0.6708728134610474
S53,show,ooo,False,1,0.6708728134610474
S53,show,ooo,False,1,0.6708728134610474
S53,show,ooo,False,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,True,1,0.6708728134610474
S53,show,ooo,False,1,0.6708728134610474
S53,show,ooo,False,1,0.6708728134610474
S28,show,xox,False,11,0.4266441235407243
S28,show,xox,True,11,0.4266441235407243
S28,show,xox,True,11,0.4266441235407243
S28,show,xox,True,11,0.4266441235407243
S28,show,xox,True,11,0.4266441235407243
S28,show,xox,True,11,0.4266441235407243
S28,show,xox,True,11,0.4266441235407243
S28,show,xox,True,11,0.4266441235407243
S28,show,xox,False,11,0.4266441235407243
S20,show,xox,False,11,0.4266441235407243
S20,show,xox,True,11,0.4266441235407243
S20,show,xox,True,11,0.4266441235407243
S20,show,xox,True,11,0.4266441235407243
S20,show,xox,True,11,0.4266441235407243
S20,show,xox,True,11,0.4266441235407243
S20,show,xox,False,11,0.4266441235407243
S7,show,xox,False,11,0.4266441235407243
S7,show,xox,False,11,0.4266441235407243
S7,show,xox,True,11,0.4266441235407243
S7,show,xox,True,11,0.4266441235407243
S7,show,xox,True,11,0.4266441235407243
S7,show,xox,True,11,0.4266441235407243
S7,show,xox,False,11,0.4266441235407243
S21,show,xox,False,11,0.4266441235407243
S21,show,xox,False,11,0.4266441235407243
S21,show,xox,False,11,0.4266441235407243
S21,show,xox,True,11,0.4266441235407243
S21,show,xox,True,11,0.4266441235407243
S21,show,xox,True,11,0.4266441235407243
S21,show,xox,True,11,0.4266441235407243
S21,show,xox,False,11,0.4266441235407243
S21,show,xox,False,11,0.4266441235407243
S55,show,xox,False,11,0.4266441235407243
S55,show,xox,False,11,0.4266441235407243
S55,show,xox,True,11,0.4266441235407243
S55,show,xox,True,11,0.4266441235407243
S55,show,xox,True,11,0.4266441235407243
S55,show,xox,True,11,0.4266441235407243
S55,show,xox,True,11,0.4266441235407243
S55,show,xox,False,11,0.4266441235407243
S4,show,xox,False,11,0.4266441235407243
S4,show,xox,True,11,0.4266441235407243
S4,show,xox,True,11,0.4266441235407243
S4,show,xox,True,11,0.4266441235407243
S4,show,xox,True,11,0.4266441235407243
S4,show,xox,True,11,0.4266441235407243
S4,show,xox,False,11,0.4266441235407243
S55,show,xox,True,11,0.4266441235407243
S6,show,xox,False,11,0.4266441235407243
S6,show,xox,True,11,0.4266441235407243
S6,show,xox,True,11,0.4266441235407243
S6,show,xox,True,11,0.4266441235407243
S6,show,xox,True,11,0.4266441235407243
S6,show,xox,True,11,0.4266441235407243
S6,show,xox,True,11,0.4266441235407243
S6,show,xox,True,11,0.4266441235407243
S6,show,xox,False,11,0.4266441235407243
S17,show,xox,False,11,0.4266441235407243
S17,show,xox,True,11,0.4266441235407243
S17,show,xox,True,11,0.4266441235407243
S17,show,xox,True,11,0.4266441235407243
S17,show,xox,True,11,0.4266441235407243
S17,show,xox,True,11,0.4266441235407243
S17,show,xox,True,11,0.4266441235407243
S17,show,xox,True,11,0.4266441235407243
S31,show,xox,False,11,0.4266441235407243
S17,show,xox,True,11,0.4266441235407243
S17,show,xox,True,11,0.4266441235407243
S17,show,xox,False,11,0.4266441235407243
S31,show,xox,True,11,0.4266441235407243
S31,show,xox,True,11,0.4266441235407243
S31,show,xox,True,11,0.4266441235407243
S31,show,xox,True,11,0.4266441235407243
S31,show,xox,True,11,0.4266441235407243
S31,show,xox,False,11,0.4266441235407243
S24,show,xox,False,11,0.4266441235407243
S24,show,xox,True,11,0.4266441235407243
S24,show,xox,True,11,0.4266441235407243
S24,show,xox,True,11,0.4266441235407243
S24,show,xox,True,11,0.4266441235407243
S24,show,xox,True,11,0.4266441235407243
S24,show,xox,True,11,0.4266441235407243
S24,show,xox,False,11,0.4266441235407243
S24,show,xox,False,11,0.4266441235407243
S39,show,xox,False,11,0.4266441235407243
S39,show,xox,False,11,0.4266441235407243
S39,show,xox,True,11,0.4266441235407243
S39,show,xox,True,11,0.4266441235407243
S39,show,xox,True,11,0.4266441235407243
S39,show,xox,True,11,0.4266441235407243
S39,show,xox,True,11,0.4266441235407243
S39,show,xox,True,11,0.4266441235407243
S39,show,xox,False,11,0.4266441235407243
S46,show,xox,False,11,0.4266441235407243
S46,show,xox,True,11,0.4266441235407243
S46,show,xox,True,11,0.4266441235407243
S46,show,xox,True,11,0.4266441235407243
S46,show,xox,True,11,0.4266441235407243
S46,show,xox,True,11,0.4266441235407243
S46,show,xox,False,11,0.4266441235407243
S25,show,xox,False,11,0.4266441235407243
S25,show,xox,True,11,0.4266441235407243
S25,show,xox,True,11,0.4266441235407243
S25,show,xox,True,11,0.4266441235407243
S25,show,xox,True,11,0.4266441235407243
S25,show,xox,True,11,0.4266441235407243
S25,show,xox,False,11,0.4266441235407243
S19,show,xox,False,11,0.4266441235407243
S19,show,xox,False,11,0.4266441235407243
S19,show,xox,True,11,0.4266441235407243
S19,show,xox,True,11,0.4266441235407243
S19,show,xox,True,11,0.4266441235407243
S19,show,xox,True,11,0.4266441235407243
S19,show,xox,True,11,0.4266441235407243
S19,show,xox,True,11,0.4266441235407243
S19,show,xox,True,11,0.4266441235407243
S19,show,xox,True,11,0.4266441235407243
S19,show,xox,False,11,0.4266441235407243
S2,show,xox,False,11,0.4266441235407243
S2,show,xox,True,11,0.4266441235407243
S2,show,xox,True,11,0.4266441235407243
S2,show,xox,True,11,0.4266441235407243
S2,show,xox,True,11,0.4266441235407243
S2,show,xox,True,11,0.4266441235407243
S2,show,xox,False,11,0.4266441235407243
S50,show,xox,False,11,0.4266441235407243
S50,show,xox,False,11,0.4266441235407243
S50,show,xox,True,11,0.4266441235407243
S50,show,xox,True,11,0.4266441235407243
S50,show,xox,True,11,0.4266441235407243
S50,show,xox,True,11,0.4266441235407243
S50,show,xox,True,11,0.4266441235407243
S50,show,xox,True,11,0.4266441235407243
S50,show,xox,True,11,0.4266441235407243
S50,show,xox,True,11,0.4266441235407243
S50,show,xox,True,11,0.4266441235407243
S50,show,xox,True,11,0.4266441235407243
S50,show,xox,False,11,0.4266441235407243
S51,show,xox,False,11,0.4266441235407243
S51,show,xox,True,11,0.4266441235407243
S51,show,xox,True,11,0.4266441235407243
S51,show,xox,True,11,0.4266441235407243
S51,show,xox,True,11,0.4266441235407243
S51,show,xox,True,11,0.4266441235407243
S51,show,xox,False,11,0.4266441235407243
S43,show,xox,False,11,0.4266441235407243
S43,show,xox,False,11,0.4266441235407243
S43,show,xox,False,11,0.4266441235407243
S43,show,xox,False,11,0.4266441235407243
S43,show,xox,False,11,0.4266441235407243
S43,show,xox,False,11,0.4266441235407243
S43,show,xox,False,11,0.4266441235407243
S43,show,xox,False,11,0.4266441235407243
S43,show,xox,False,11,0.4266441235407243
S43,show,xox,False,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,False,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,True,11,0.4266441235407243
S43,show,xox,False,11,0.4266441235407243
S35,show,xox,False,11,0.4266441235407243
S35,show,xox,False,11,0.4266441235407243
S35,show,xox,True,11,0.4266441235407243
S35,show,xox,True,11,0.4266441235407243
S35,show,xox,True,11,0.4266441235407243
S35,show,xox,True,11,0.4266441235407243
S35,show,xox,True,11,0.4266441235407243
S35,show,xox,True,11,0.4266441235407243
S35,show,xox,False,11,0.4266441235407243
S16,show,xox,False,11,0.4266441235407243
S16,show,xox,True,11,0.4266441235407243
S16,show,xox,True,11,0.4266441235407243
S16,show,xox,True,11,0.4266441235407243
S16,show,xox,True,11,0.4266441235407243
S16,show,xox,True,11,0.4266441235407243
S16,show,xox,False,11,0.4266441235407243
S13,show,xox,False,11,0.4266441235407243
S13,show,xox,False,11,0.4266441235407243
S13,show,xox,False,11,0.4266441235407243
S13,show,xox,True,11,0.4266441235407243
S13,show,xox,True,11,0.4266441235407243
S13,show,xox,True,11,0.4266441235407243
S13,show,xox,True,11,0.4266441235407243
S13,show,xox,True,11,0.4266441235407243
S13,show,xox,True,11,0.4266441235407243
S13,show,xox,True,11,0.4266441235407243
S13,show,xox,True,11,0.4266441235407243
S45,show,xox,False,11,0.4266441235407243
S13,show,xox,True,11,0.4266441235407243
S13,show,xox,False,11,0.4266441235407243
S45,show,xox,True,11,0.4266441235407243
S45,show,xox,True,11,0.4266441235407243
S45,show,xox,True,11,0.4266441235407243
S45,show,xox,True,11,0.4266441235407243
S45,show,xox,True,11,0.4266441235407243
S45,show,xox,False,11,0.4266441235407243
S26,show,xox,False,11,0.4266441235407243
S26,show,xox,True,11,0.4266441235407243
S26,show,xox,True,11,0.4266441235407243
S26,show,xox,True,11,0.4266441235407243
S26,show,xox,True,11,0.4266441235407243
S26,show,xox,True,11,0.4266441235407243
S26,show,xox,False,11,0.4266441235407243
S0,show,xox,False,11,0.4266441235407243
S0,show,xox,True,11,0.4266441235407243
S0,show,xox,True,11,0.4266441235407243
S0,show,xox,True,11,0.4266441235407243
S0,show,xox,True,11,0.4266441235407243
S0,show,xox,True,11,0.4266441235407243
S0,show,xox,True,11,0.4266441235407243
S0,show,xox,True,11,0.4266441235407243
S0,show,xox,True,11,0.4266441235407243
S0,show,xox,True,11,0.4266441235407243
S0,show,xox,True,11,0.4266441235407243
S0,show,xox,True,11,0.4266441235407243
S0,show,xox,False,11,0.4266441235407243
S18,show,xox,False,11,0.4266441235407243
S18,show,xox,True,11,0.4266441235407243
S18,show,xox,True,11,0.4266441235407243
S18,show,xox,True,11,0.4266441235407243
S18,show,xox,True,11,0.4266441235407243
S18,show,xox,True,11,0.4266441235407243
S18,show,xox,True,11,0.4266441235407243
S18,show,xox,True,11,0.4266441235407243
S18,show,xox,True,11,0.4266441235407243
S18,show,xox,True,11,0.4266441235407243
S18,show,xox,True,11,0.4266441235407243
S18,show,xox,True,11,0.4266441235407243
S18,show,xox,False,11,0.4266441235407243
S23,show,xox,False,11,0.4266441235407243
S23,show,xox,True,11,0.4266441235407243
