,cond,mdp_code,participant,final_btarg,final_b2targ,final_b2jtarg,b2j_com
227,do,xxx,S54,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
228,do,xxx,S56,0.0013776746442096717,1.4179164442680522e-07,0.0008470314208394804,0.3852127536428814
229,do,xxx,S57,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
230,do,xxx,S8,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
231,do,xxx,S9,0.0013776746442096717,6.225572688878006e-07,0.06004337559963286,0.3862907575908283
232,show,ooo,S0,1.0,0.7774004908966506,0.9667602203310849,0.0006511338647430675
233,show,ooo,S12,0.00012690370651084228,2.0736294038399243e-11,0.00031071011301158697,0.937244349872961
234,show,ooo,S13,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
235,show,ooo,S16,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
236,show,ooo,S17,1.8278287326843118e-05,3.6183856892994095e-11,0.31762587222098354,0.011252316596083795
237,show,ooo,S18,0.0,0.0005177716013880286,4.710462924375853e-06,0.0028489299089962967
238,show,ooo,S19,1.0,0.9999841946826469,0.9987653563028407,0.7396504395892155
239,show,ooo,S2,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
240,show,ooo,S20,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
241,show,ooo,S21,1.3967717987305478e-05,7.55285193643325e-13,8.587175170253817e-06,0.3852127536428814
242,show,ooo,S23,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
243,show,ooo,S24,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
244,show,ooo,S25,0.9356244567512375,0.9999346087372778,0.9963346118928186,0.927352242091507
245,show,ooo,S26,2.6652081544988178e-05,7.185918474938158e-11,0.001332874848282624,0.4087765400015978
246,show,ooo,S28,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
247,show,ooo,S31,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
248,show,ooo,S35,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
249,show,ooo,S39,0.9356244563982544,0.6643282151718315,0.7326975840459167,0.18208599902574613
250,show,ooo,S4,1.0,0.9999990916630893,0.9685950540624084,0.17648023290609668
251,show,ooo,S43,1.0,0.9999999725519407,0.9999171654481389,0.9815101136623399
252,show,ooo,S45,0.004192129353353862,3.6420511363092242e-06,0.004104138417701459,0.021007807665029053
253,show,ooo,S46,1.0,5.915002397969756e-07,0.0001114018890084758,0.9982005310339557
254,show,ooo,S49,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
255,show,ooo,S50,7.190326815312989e-05,7.246772092923426e-07,0.007103222480812404,0.00538485654494611
256,show,ooo,S51,0.20272987589819624,3.863278990636004e-05,0.16344108679059943,0.18823065113485887
257,show,ooo,S53,0.00012690370651084228,2.0736294038399243e-11,0.00031071011301158697,0.937244349872961
258,show,ooo,S55,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
259,show,ooo,S6,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
260,show,ooo,S7,0.5821890222847877,0.9959166762310719,0.5889491126158708,0.016339469374606376
